kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
蜜,ビツ,ビツ|ミツ|ミチ,,,,みかん,◆ハチ(蜂)が花などから集めて巣に貯える粘性が高く甘い液体◆(蜂蜜のように)甘くねっとりとしたもの,ウ宀心ノ丿必宓中虫蜜,虫,宓,6p,6,8,14,mi,mi4,m,i4,4,none,1,-k,1,"[{""word"": ""蜜柑"", ""kana"": ""みかん""}]",,,,,,,,,0,,,0,,,,,0
蝦,カ,カ|ゲ,えび,,えび,えび,◆エビ(海老、蝦)、エビ目の内ヤドカリ・カニ類を除いた動物の総称、同「鰕」◆「蝦蟆、蝦蟇(ガマ)」、ヒキガエル(蟾蜍)、ヒキガエル科のカエル(蛙)の総称、別名「蟾蜍、蟾蠩(センジョ)」◆「蝦虎(カコ)」、同「鰕虎」、ハゼ(沙魚、鯊、蝦虎魚)、ハゼ亜目の魚、また同目の魚の総称,中虫コ口二コヌ又叚蝦,虫,叚,6p,6,9,15,xia,xia1,x,ia1,1,none,0,none,1,"[{""word"": ""海老/蝦"", ""kana"": ""えび""}]",匣,喉,全濁,麻,假,二,開,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": ""開""}",1
蝿,ヨウ,ヨウ,はえ,,,うるさい,◆ハエ(蠅)、ハエ目の昆虫◆イエバエ(家蠅)、イエバエ科の昆虫,中虫日田２Ｌ乚甩蝿,虫,09𥧄-穴,6p,6,9,15,ying,ying2,y,ing2,2,-ng,0,none,1,"[{""word"": ""煩い/五月蝿い"", ""kana"": ""うるさい""}]",,,,,,,,,0,,,0,,,,,0
血,ケツ,ケツ|ケチ,ち,,ち,ち,◆動物の体内を循環し養分や老廃物を運ぶ役目をする液体◆同じ親を持つ人、またその人たちの代々の繋(つな)がり◆「血気(ケッキ)」、体を維持する血液と体を動かす気力、意気(イキ)盛んなさま◆(血を流すような)苦しみ、(血がにじむような)辛(つら)さや厳(きび)しさ、(血が混じるような)痛みや悲しみ◆「血祭(ケッサイ)」、生贄(いけにえ、犠牲ギセイ)とする家畜の血を供える祭礼◆ち、ちへん、部首名,皿血,血,,6q,6,0,6,xue,xue4,x,ue4,4,none,1,-k,1,"[{""word"": ""血"", ""kana"": ""ち""}]",曉,喉,全清,先,山,,合,入,1,ツ,"[{""initial"": ""曉"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""先"", ""rhyme_category"": ""山"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
行,コウ,コウ|ゴウ|ギョウ|アン,い・く|ゆ・く|おこな・う,コウ,い・く|おこな・う,いきさき|いく|いける|おこなう|きゅうこう|ぎんこう|ぎんこういん|ひこうき|ひこうじょう|りょこう,◆左足を前に出し(彳)次に右足を前に出す(亍)、足を交互に動かして前に進む◆目的とするところに向かって進む◆遠くに出掛ける、旅に出る◆道、人が往来する道路、同「𧗞」◆あることを前に進める、あることをする、「行為(コウイ)」◆振舞(ふるまい)、「言行(ゲンコウ、発言と行動)」◆縦方向の並び、縦方向の列(レツ)、横方向の列を「列」、「行列(ギョウレツ)」◆[俗]商店、同業組合◆「五行(ゴギョウ)」、万物は木・火・土・金・水の五つ基本要素から成り、それぞれが生滅・盛衰・変化を繰り返し循環するるという考え ◆ぎょう、ぎょうがまえ、いく、ゆきがまえ、部首名,ノ２イ亻彳二一亅丁亍行,行,,6r,6,0,6,xing,xing2,x,ing2,2,-ng,0,none,10,"[{""word"": ""行く"", ""kana"": ""いく""}, {""word"": ""銀行"", ""kana"": ""ぎんこう""}, {""word"": ""銀行員"", ""kana"": ""ぎんこういん""}, {""word"": ""飛行機"", ""kana"": ""ひこうき""}, {""word"": ""旅行"", ""kana"": ""りょこう""}, {""word"": ""行き先（ゆきさき）"", ""kana"": ""いきさき""}, {""word"": ""行ける"", ""kana"": ""いける""}, {""word"": ""行う"", ""kana"": ""おこなう""}, {""word"": ""急行"", ""kana"": ""きゅうこう""}, {""word"": ""飛行場"", ""kana"": ""ひこうじょう""}]",匣,喉,全濁,唐,宕,,開,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",4,gy,"[""呉/漢異"", ""呉/漢異"", ""呉/漢異"", ""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""唐"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""唐"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
術,シュツ,シュツ|ジュツ|ズチ,すべ,ジュツ,,ぎじゅつ|びじゅつかん,◆市中を通る道、行き方◆やり方、方法・方策や手段、それを使いこなす能力◆取るべき道、従うべき決まり◆述べる、考えや思いを書き表す、或いは言い表す、同「述」,ノ２イ亻彳二一亅丁亍行十ノ丿Ｌ乚儿ハ八木ホ𣎳、丶朮術,行,朮,6r,6,5,11,shu,shu4,sh,u4,4,none,1,-k,2,"[{""word"": ""技術"", ""kana"": ""ぎじゅつ""}, {""word"": ""美術館"", ""kana"": ""びじゅつかん""}]",船,齒,全濁,眞,臻,,合,入,1,ツ,"[{""initial"": ""船"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""船"", ""rhyme"": ""眞"", ""tone"": ""入"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""船"", ""rhyme"": ""眞"", ""tone"": ""入"", ""grade"": null, ""openness"": ""合""}",1
街,カイ,カイ|ケ|ガイ,まち,ガイ,まち,ちゅうかがい|まち,◆市中(シチュウ)の大通り、市中を区切るように通した道、四方に通じる道、「街道(カイドウ)」、大通りから外れた小路(こうじ)は「巷」◆その道で区切られた区画、「市街(シガイ)」,ノ２イ亻彳二一亅丁亍行土２圭街,行,圭,6r,6,6,12,jie,jie1,j,ie1,1,none,0,none,2,"[{""word"": ""中華街"", ""kana"": ""ちゅうかがい""}, {""word"": ""街"", ""kana"": ""まち""}]",見,牙,全清,佳,蟹,,開,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""佳"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""皆"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
衣,イ,イ|エ,ころも|きぬ,,,ゆかた,◆身に纏(まと)う着物の総称、特に上半身に纏う着物、下半身に纏う着物は「裳」◆身に纏う◆包み込む、覆う◆ころも、部首名,亠ノ丿２レ𧘇衣,衣,,6s,6,0,6,yi,yi1,y,i1,1,none,1,-k,1,"[{""word"": ""浴衣"", ""kana"": ""ゆかた""}]",影,喉,全清,微,止,,開,平,0,,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""微"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""微"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
表,ヒョウ,ヒョウ,おもて|あらわ・れる|あらわ・す,,おもて|あらわ・れる|あらわ・す,あらわす|おもて,◆重ね着をする際に最も上(外側)に羽織(はお)る衣服、上着(うわぎ)、外衣(ガイイ)、本「𧘝」、同「𧞧」◆外側、外側に面した部分◆人の目に触れる、またその部分◆人の目に触れるようにする、人にはっきりと示す◆主君や役所などに意志・意見を伝えるために認(したた)めた文書◆内容がはっきりと分かるようにしたもの、分かりやすく並べたもの◆小型の時計、「手表(シュヒョウ、手錶、腕時計)」、同繁「錶」,十二三土龶亠ノ丿２レ𧘇衣表,衣,二,6s,6,2,8,biao,biao3,b,iao3,3,none,0,none,2,"[{""word"": ""表す"", ""kana"": ""あらわす""}, {""word"": ""表"", ""kana"": ""おもて""}]",,,,,,,,,0,,,0,,,,,0
袋,タイ,タイ|ダイ,ふくろ,,,てぶくろ,◆物を入れるための紙・布・革製の入れ物,イ亻一弋、丶代亠ノ丿２レ𧘇衣袋,衣,代,6s,6,5,11,dai,dai4,d,ai4,4,none,0,none,1,"[{""word"": ""手袋"", ""kana"": ""てぶくろ""}]",定,舌,全濁,咍,蟹,,,去,0,,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""咍"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""咍"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""定"", ""rhyme"": ""咍"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
被,ヒ,ヒ|ビ,おお・う|かぶ・る|かぶ・せる|こうむ・る,,かぶ・る|かぶ・せる,かぶる,◆布や衣を上から掛ける、また羽織る◆掛布団◆上から掛けて覆う◆(「被～」の形で受け身を表す語、「～」は動詞)～れる、～られる、～される、「被害(ヒガイ、害をこうむる、害を受ける)」「被告(ヒコク、告訴される、また告訴された人)」,ネ衤フ乛ノ丿ヌ又皮被,衣,皮,6s,5,5,10,bei,bei4,b,ei4,4,none,0,none,1,"[{""word"": ""被る"", ""kana"": ""かぶる""}]",,,,,,,,,0,,,0,,,,,0
裏,リ,リ,うら,,うら,うら,◆衣服の内側の布、裏地(うらじ)◆内側、内部、簡「里」,亠ノ丿２レ𧘇衣田甲土里裏,衣,里,6s,6,7,13,li,li3,l,i3,3,none,0,none,1,"[{""word"": ""裏"", ""kana"": ""うら""}]",來,舌,次濁,之,止,,,上,0,,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
製,セイ,セイ|セ,,セイ|セ,,せいぞう|せいひん|～せい,◆形に合わせて布(ぬの)を断(た)つ、布を断ち衣服に仕立てる、同「裁」◆目的とする形に作る、また形を整(ととの)える、同簡「制」,ノ丿一𠂉二巾リ刂制亠ノ丿２レ𧘇衣製,衣,制,6s,6,8,14,zhi,zhi4,zh,i4,4,none,1,-k,3,"[{""word"": ""製品"", ""kana"": ""せいひん""}, {""word"": ""～製"", ""kana"": ""～せい""}, {""word"": ""製造"", ""kana"": ""せいぞう""}]",章,齒,全清,祭,蟹,,開,去,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""祭"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
複,フク,フク,,フク,,ふくざつ,◆布を重ねて縫い上げた(裏地の付いた)衣服、袷(あわせ)、同「𧜰」◆重(かさ)なる、重ねる、同「𠣾」、同簡「复」,ネ衤ノ丿一𠂉日ヌ又夊夂复複,衣,复,6s,5,9,14,fu,fu4,f,u4,4,none,1,-k,1,"[{""word"": ""複雑"", ""kana"": ""ふくざつ""}]",並,脣,全濁,尤,流,,,去,0,,"[{""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""呉/漢異"", ""通用""]","{""initial"": ""並"", ""rhyme"": ""尤"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""並"", ""rhyme"": ""尤"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
褒,ホウ,ホウ|ホ,ほ・める,ホ,ほ・める,ほめる,◆衣服がゆったりしているさま、「褒明(ホウメイ、ゆったりとした衣服、ゆったりと寛くつろげる衣服、普段着)」◆相手から受けた善(よ)い行いに報(むく)いるために相応(ソウオウ)のお返しをする◆善い行いを称(たた)える、大いに称える,亠ノ丿２レ𧘇衣イ亻口木呆保褒,衣,保,6s,6,9,15,bao,bao1,b,ao1,1,none,0,none,1,"[{""word"": ""褒める"", ""kana"": ""ほめる""}]",幫,脣,全清,豪,效,,,平,0,,"[{""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""豪"", ""rhyme_category"": ""效"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
西,セイ,セイ|サイ,にし,セイ,にし,すいか|せいよう|にし,◆太陽が沈む方角・方向、またその方向に向く、またその方向に向かう、昇る方角を「東」◆中国から太陽が沈む方向の地域、欧州や米州,西,襾,,6t,6,0,6,xi,xi1,x,i1,1,none,1,-k,3,"[{""word"": ""西瓜"", ""kana"": ""すいか""}, {""word"": ""西"", ""kana"": ""にし""}, {""word"": ""西洋"", ""kana"": ""せいよう""}]",心,齒,全清,齊,蟹,,開,平,0,,"[{""initial"": ""心"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""齊"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
要,ヨウ,ヨウ,かなめ|い・る,ヨウ,い・る,いる|じゅうよう|ひつよう,◆(体の要かなめとなる)腰(こし)◆物事の中心となるところ、非常に大切なところ◆求める、強く乞(こ)う、「要求(ヨウキュウ)」「要請(ヨウセイ、請い求める、強く頼む)」、同「邀」◆待ち受ける、同「邀」◆どうしてもなくてはならない、しなければならない、「必要(ヒツヨウ)」,西覀襾女要,襾,女,6t,6,3,9,yao,yao4,y,ao4,4,none,0,none,3,"[{""word"": ""要る"", ""kana"": ""いる""}, {""word"": ""重要"", ""kana"": ""じゅうよう""}, {""word"": ""必要"", ""kana"": ""ひつよう""}]",,,,,,,,,0,,,0,,,,,0
見,ケン,ケン|ゲン,み・る|み・える|み・せる|まみ・える,ケン,み・る|み・える|み・せる,いけん|おみまい|けんがく|けんぶつ|けんぶつにん|つきみ|はいけん|はなみ|みえる|みおくり|みおくる|みこむ|みせる|みつかる|みつける|みる,◆目でものや状況を認識する、目に入る◆(見たものの)認識の仕方、考え◆人と顔を合わせる、対面する◆みる、部首名,目見,見,,72,7,0,7,jian,jian4,j,ian4,4,-n,0,none,16,"[{""word"": ""月見"", ""kana"": ""つきみ""}, {""word"": ""見送り"", ""kana"": ""みおくり""}, {""word"": ""見送る"", ""kana"": ""みおくる""}, {""word"": ""見せる"", ""kana"": ""みせる""}, {""word"": ""見る"", ""kana"": ""みる""}, {""word"": ""意見"", ""kana"": ""いけん""}, {""word"": ""お見舞い"", ""kana"": ""おみまい""}, {""word"": ""見学"", ""kana"": ""けんがく""}, {""word"": ""見物"", ""kana"": ""けんぶつ""}, {""word"": ""見物人"", ""kana"": ""けんぶつにん""}]",見,牙,全清,先,山,,開,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""先"", ""rhyme_category"": ""山"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""先"", ""rhyme_category"": ""山"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""通用"", ""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""先"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""先"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
規,キ,キ,のり,キ,,きそく|きぼ,◆ぶんまわし(規)、コンパスcompass、正しく円を描く道具、直線や角度を描く道具は「矩」◆基準・標準となるもの、基準・標準とすべき決まりごと◆基準・標準となるものに従って長さや程度など測る◆「規矩(キク)」◇コンパスcompassと物差しruler◇行動や判断・評価などの則(のっと)るべき基準,二人大夫目見規,見,夫,72,7,4,11,gui,gui1,g,ui1,1,none,0,none,2,"[{""word"": ""規則"", ""kana"": ""きそく""}, {""word"": ""規模"", ""kana"": ""きぼ""}]",,,,,,,,,0,,,0,,,,,0
覚,カク,カク|コウ|キョウ,おぼ・える|さ・める,,おぼ・える,おぼえる,◆目を醒(さ)ます、眠りから醒める、正常な認識や判断ができない状態から抜け出る◆迷いや暗がりから抜け出る、明るみに出る◆辺りの状況が意識・認識できるようになる、迷いがなくなる、悟(さと)る◆[日]記憶する,ツワ冖目見覚,見,05労-力,72,7,5,12,jue,jue2,j,ue2,2,none,1,-t,1,"[{""word"": ""覚える"", ""kana"": ""おぼえる""}]",見,牙,全清,肴,效,,,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""肴"", ""rhyme_category"": ""效"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""江"", ""rhyme_category"": ""江"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
覧,ラン,ラン,,ラン,,ごらんになる|てんらんかい,◆見渡す、見て回る◆全体を見る、全体に目を通す,匚コ巨臣ノ丿一𠂉、丶二目見覧,見,10監-皿,72,7,10,17,lan,lan3,l,an3,3,-n,0,none,2,"[{""word"": ""ご覧になる"", ""kana"": ""ごらんになる""}, {""word"": ""展覧会"", ""kana"": ""てんらんかい""}]",來,舌,次濁,談,咸,,,上,0,,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""談"", ""rhyme_category"": ""咸"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
親,シン,シン,おや|した・しい|した・しむ|ちか・しい,シン,おや|した・しい|した・しむ,おや|おやこどん|したしい|しんせき|しんせつ|ふしんせつ|りょうしん,◆身近にいる、近しい◆関係が近い、関係が深い◆父母◆血縁・婚姻関係にある人◆深く付き合う、気兼ねなく接することができる、気の置けない◆自ら、自分で,立十干辛ホ木亲目見親,見,亲,72,7,9,16,qin,qin1,q,in1,1,-n,0,none,7,"[{""word"": ""親"", ""kana"": ""おや""}, {""word"": ""親子丼"", ""kana"": ""おやこどん""}, {""word"": ""両親"", ""kana"": ""りょうしん""}, {""word"": ""親しい"", ""kana"": ""したしい""}, {""word"": ""親戚"", ""kana"": ""しんせき""}, {""word"": ""親切"", ""kana"": ""しんせつ""}, {""word"": ""不親切"", ""kana"": ""ふしんせつ""}]",清,齒,次清,眞,臻,,開,平,0,,"[{""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
角,カク,カク,つの|すみ|かど,カク,かど,かど|さんかく|しかく|しかくい,◆つの、動物などの頭部から突き出た骨質状また角質状のもの、またそのように先が尖ったもの、またそのように先が尖った状態◆(角を突き合わせて)力を競い合う◆すみ、かど、面や線が接する所またその部分の形、隅(すみ)◆古代五音(ゴイン)の一つ ◆中国の劇の役柄、「主角(シュカク、主役)」「旦角(タンカク、女役)」◆二十八宿東方青龍セイリュウの一つ ◆つの、つのへん、かく、部首名,ク𠂊用角,角,,73,7,0,7,jiao,jiao3,j,iao3,3,none,0,none,4,"[{""word"": ""角"", ""kana"": ""かど""}, {""word"": ""三角"", ""kana"": ""さんかく""}, {""word"": ""四角"", ""kana"": ""しかく""}, {""word"": ""四角い"", ""kana"": ""しかくい""}]",來,舌,次濁,東,通,一,,入,1,ク,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": ""一"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""江"", ""rhyme_category"": ""江"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
