kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
世,セイ,セイ|セ,よ,セ,よ,せかい|せわ|よのなか,◆地位や家督を継(つ)いでから次の代(ダイ)に引き継ぐまでの期間、同「代」◆家督(カトク)を継(つ)ぐ、「【前漢書(漢書):卷四十八:賈誼傳】…賈嘉最好學世其家(師古曰言繼其家業)」◆同様の状態が続く期間、時代、特に三十年間を一区切りとした時代、「世代(セイダイ、セダイ)」◆人などが存在・生活する空間や時間、「世界(セカイ)」「世間(セケン)」,十２廿Ｌ世,一,,11,1,4,5,shi,shi4,sh,i4,4,none,1,-k,3,"[{""word"": ""世界"", ""kana"": ""せかい""}, {""word"": ""世話"", ""kana"": ""せわ""}, {""word"": ""世の中"", ""kana"": ""よのなか""}]",,,,,,,,,0,,,0,,,,,0
丘,キュウ,キュウ|ク,おか,,おか,おか,◆地面から高く盛り上がった所、「山」「阜」よりも小さく低いもの◆高く土を盛り上げた墳墓◆大きいさま◆土地の広さを表す単位、「【周禮:卷第三:地官司徒第二】乃經土地而井牧其田野九夫爲井四井爲邑四邑爲丘四丘爲甸四甸爲縣四縣爲都」,丘,一,,11,1,4,5,qiu,qiu1,q,iu1,1,none,0,none,1,"[{""word"": ""丘/岡"", ""kana"": ""おか""}]",溪,牙,次清,尤,流,,,平,0,,"[{""initial"": ""溪"", ""initial_category"": ""牙"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
両,リョウ,リョウ,ふた|ふた・つ|もろ,リョウ,,りょうあし|りょうがわ|りょうしゃ|りょうしん|りょうて|りょうほう|りょう～,◆(対になる)二つ、またその双方、双方共に◆重量の単位、1斤=16両 ◆車の台数を表す語、同「輛」◆[日]貨幣の単位、金1両=銀60匁(江戸時代元禄期),Ｔ冂山両,一,,11,1,5,6,liang,liang3,l,iang3,3,-ng,0,none,7,"[{""word"": ""両親"", ""kana"": ""りょうしん""}, {""word"": ""両側"", ""kana"": ""りょうがわ""}, {""word"": ""両方"", ""kana"": ""りょうほう""}, {""word"": ""両～"", ""kana"": ""りょう～""}, {""word"": ""両足"", ""kana"": ""りょうあし""}, {""word"": ""両者"", ""kana"": ""りょうしゃ""}, {""word"": ""両手"", ""kana"": ""りょうて""}]",,,,,,,,,0,,,0,,,,,0
並,ヘイ,ヘイ,なら・ぶ|な・み,,なら・ぶ|な・み,ならぶ|ならべる,◆二つの同じものが隣り合って同じ方向を向く、また同じ方向を向いて立つ◆～と同様に、～と同時に◆皆と同じ、程度が普通,ソ丷一䒑二Ｉ｜丨２业亚並,一,,11,1,7,8,bing,bing4,b,ing4,4,-ng,0,none,2,"[{""word"": ""並ぶ"", ""kana"": ""ならぶ""}, {""word"": ""並べる"", ""kana"": ""ならべる""}]",並,脣,全濁,青,梗,,,上,0,,"[{""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""青"", ""rhyme_category"": ""梗"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""並"", ""rhyme"": ""青"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""並"", ""rhyme"": ""青"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
中,チュウ,チュウ,なか,チュウ,なか,さいちゅう|しゅうちゅう|せなか|ちゅうかがい|ちゅうかりょうり|ちゅうがく|ちゅうがくせい|ちゅうがっこう|ちゅうこ|ちゅうごくご|ちゅうし|ちゅうしん|ちゅうねん|とちゅう|なか|なかみ|ねんじゅう|はなしちゅう|まんなか|むちゅう|よなか|よのなか|～じゅう|～ちゅう,◆ものとものの間にあってどちらにも偏(かたよ)らない位置◆上下・高低・大小などの間(あいだ)に位置する人や物や場所、同「仲」◆始点(出発地)から終点(目的地)までの範囲の間、半(なか)ば、「途中(トチュウ)」◆閉じられた範囲・領域の内側、同「内」◆ある範囲に含まれるもの、またその全て◆(物の真ん中に)当てる、当たる¶「中(𠁧𠁦𠁩)」はたなびく旗(口)とその真ん中に立つ旗竿(丨)を象ったもので「物の真ん中」、また旗のたなびく方向で風向きを「当てる」の意味を持つ,口Ｉ｜丨中,丨,口,12,1,3,4,zhong,zhong1,zh,ong1,1,-ng,0,none,25,"[{""word"": ""～中"", ""kana"": ""～じゅう""}, {""word"": ""～中"", ""kana"": ""～ちゅう""}, {""word"": ""中華街"", ""kana"": ""ちゅうかがい""}, {""word"": ""中学生"", ""kana"": ""ちゅうがくせい""}, {""word"": ""中学校"", ""kana"": ""ちゅうがっこう""}, {""word"": ""中華料理"", ""kana"": ""ちゅうかりょうり""}, {""word"": ""中"", ""kana"": ""なか""}, {""word"": ""背中"", ""kana"": ""せなか""}, {""word"": ""中学"", ""kana"": ""ちゅうがく""}, {""word"": ""中国語"", ""kana"": ""ちゅうごくご""}]",知,舌,全清,東,通,三,,平,0,,"[{""initial"": ""知"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""知"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
丸,カン,カン|ガン,まる|まる・い|まる・める|たま,,まる|まる・い|まる・める,まるい|まるで,◆球状または円形、またそのような形のもの、またそのような形にする◆角(かど)が尖(とが)っていない、またそのような形のもの、またそのような形にする◆球状のものを数える語◆全体、全て、すっかり,ノ丿⺄九、丶丸,丶,九,13,1,2,3,wan,wan2,w,an2,2,-n,0,none,2,"[{""word"": ""丸い/円い"", ""kana"": ""まるい""}, {""word"": ""丸で"", ""kana"": ""まるで""}]",匣,喉,全濁,寒,山,,合,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""寒"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""寒"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}",1
主,シュ,シュ|ス,おも・な|おも・に|ぬし|あるじ,シュ,おも・な|おも・に,おも|ごしゅじん|しゅじん|しゅちょう|しゅにん|しゅふ|しゅやく|しゅよう|せんぎょうしゅふ,◆蝋燭やランプなどの灯心、同「炷」◆多くの中で特に重要な、またそのような人◆中心となるもの、中心にあるもの、またそのような人◆司(つかさど)る、中心となって統治・統括する、またそのような人,、丶王主,丶,王,13,1,4,5,zhu,zhu3,zh,u3,3,none,0,none,9,"[{""word"": ""主人"", ""kana"": ""しゅじん""}, {""word"": ""主"", ""kana"": ""おも""}, {""word"": ""御主人"", ""kana"": ""ごしゅじん""}, {""word"": ""主婦"", ""kana"": ""しゅふ""}, {""word"": ""主張"", ""kana"": ""しゅちょう""}, {""word"": ""主任"", ""kana"": ""しゅにん""}, {""word"": ""主役"", ""kana"": ""しゅやく""}, {""word"": ""主要"", ""kana"": ""しゅよう""}, {""word"": ""専業主婦"", ""kana"": ""せんぎょうしゅふ""}]",章,齒,全清,虞,遇,,,上,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""虞"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
丼,セイ,セイ|ショウ,どんぶり,,,おやこどん,◆井戸、同「井」◆井戸の中に物を投げ入れた時の音◆[日]どんぶり◇大きめの陶製の碗、またそれにご飯を盛り具を載せた料理◇職人などの前掛けや腹掛けの前に付いている物入(ものいれ、ポケット),二ノ丿Ｉ｜丨井、丶丼,丶,井,13,1,4,5,jing,jing3,j,ing3,3,-ng,0,none,1,"[{""word"": ""親子丼"", ""kana"": ""おやこどん""}]",精,齒,全清,清,梗,,開,上,0,,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""清"", ""rhyme_category"": ""梗"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""端"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""覃"", ""rhyme_category"": ""咸"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""呉/漢異"", ""通用""]","{""initial"": ""精"", ""rhyme"": ""清"", ""tone"": ""上"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""精"", ""rhyme"": ""清"", ""tone"": ""上"", ""grade"": null, ""openness"": ""開""}",1
久,キュウ,キュウ|ク,ひさ・しい,,ひさ・しい,ひさしぶり,◆長い時間が経っている◆長い間同じような状態で続いている◆灸を据える、同「灸」,ク𠂊人久,丿,,14,1,2,3,jiu,jiu3,j,iu3,3,none,0,none,1,"[{""word"": ""久しぶり"", ""kana"": ""ひさしぶり""}]",見,牙,全清,尤,流,,,上,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
乗,ショウ,ショウ|ジョウ,の・る|の・せる,ジョウ,の・る|の・せる,じょうきゃく|じょうしゃ|のせる|のりおくれる|のりかえ|のりかえる|のりこす|のりすごす|のりもの|のる,◆高台(たかだい、周りからは一段と高く人や物が乗ることができるようなところ)に登(のぼ)る、馬や車・舟などの台(ダイ)に上(あ)がる◆(人が乗るための)馬や車・舟など(乗り物)◆よい機会を捕(と)らえ(上に乗って)これを利用する◆掛け算をする、掛け算◆車一台を馬四頭で引く馬車・兵車(ヘイシャ)、また広く乗り物を指す、同「𨍱」「𨌤」◆四つで一組になるもの、「【管子:卷一:乘馬】…一乘者四馬也…」◆史書、歴史書◆仏教の教えの一つ、「大乗」「小乗」,ノ丿十千木禾三乗,丿,,14,1,8,9,cheng,cheng2,ch,eng2,2,-ng,0,none,10,"[{""word"": ""乗る"", ""kana"": ""のる""}, {""word"": ""乗り換え"", ""kana"": ""のりかえ""}, {""word"": ""乗り換える"", ""kana"": ""のりかえる""}, {""word"": ""乗り物"", ""kana"": ""のりもの""}, {""word"": ""乗客"", ""kana"": ""じょうきゃく""}, {""word"": ""乗車"", ""kana"": ""じょうしゃ""}, {""word"": ""乗せる"", ""kana"": ""のせる""}, {""word"": ""乗り遅れる"", ""kana"": ""のりおくれる""}, {""word"": ""乗り越す"", ""kana"": ""のりこす""}, {""word"": ""乗り過ごす"", ""kana"": ""のりすごす""}]",船,齒,全濁,蒸,曾,,開,平,0,,"[{""initial"": ""船"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""蒸"", ""rhyme_category"": ""曾"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""船"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""蒸"", ""rhyme_category"": ""曾"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""船"", ""rhyme"": ""蒸"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""船"", ""rhyme"": ""蒸"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
九,キュウ,キュウ|ク,ここの・つ,,ここの・つ,ここのか|ここのつ,◆数の名、大写字(「一」は「壹」・「二」は「貳」のような大文字のこと)は「玖」 ◆数が多いさま、最も大きい数、最後の数◆最後まで行き着くさま、奥深いさま、同「究」,ノ丿⺄九,乙,丿,15,1,1,2,jiu,jiu3,j,iu3,3,none,0,none,2,"[{""word"": ""九日"", ""kana"": ""ここのか""}, {""word"": ""九つ"", ""kana"": ""ここのつ""}]",見,牙,全清,尤,流,,,上,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""尤"", ""rhyme_category"": ""流"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
乱,ラン,ラン,みだ・れる|みだ・す,ラン,,こんらん|らんぼう,◆平穏でなくなる、均衡が失われ不安定になる、秩序がなくなる、ごちゃごちゃする、同「𢿢」◆ばらばらになる、脈絡(ミャクラク)がなくなる、訳が分からなくなる◆縺(もつ)れる、絡(から)み合う◆(乱れているものを)秩序ある状態にする、治(おさ)める、ごちゃごちゃしているものをすっきりさせる、同「𤔔」◆楽曲の纏(まと)めとなる最後の一章節,ノ丿十千口古舌Ｌ乚乙乱,乙,舌,15,1,6,7,luan,luan4,l,uan4,4,-n,0,none,2,"[{""word"": ""乱暴"", ""kana"": ""らんぼう""}, {""word"": ""混乱"", ""kana"": ""こんらん""}]",,,,,,,,,0,,,0,,,,,0
乳,ジュ,ジュ|ニュウ,ちち|ち,ニュウ,,ぎゅうにゅう,◆生まれたばかりの子を育てるために母親の体から分泌される液体、ミルクmilk、またそれに似た白くやや粘性のある液体、同「奶」「嬭」◆(母乳を必要とする)生まれたばかりの、幼い、小さい◆(乳状の)白い液体◆「乳房(ニュウボウ、ちぶさ)」「乳頭(ニュウトウ、ちくび)」の略、またそれに似た形のもの,ノ丿ツ⺍爪爫爫子孚Ｌ乚乳,乙,孚,15,1,7,8,ru,ru3,r,u3,3,none,0,none,1,"[{""word"": ""牛乳"", ""kana"": ""ぎゅうにゅう""}]",日,齒,次濁,虞,遇,,,上,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""虞"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""虞"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""日"", ""rhyme"": ""虞"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
乾,カン,カン|ケン|ゲン,かわ・く|かわ・かす|ほ・す|いぬい,カン,かわ・く|かわ・かす,かわかす|かわく|かんそう|かんぱい,◆いぬい、八卦(ハッカ、「乾・兌・離・震・巽・坎・艮・坤」)の一つ、方角は戌亥(いぬい、北西)、天・太陽・君(君主)・父・男性など強く盛んなものを象徴する ◆太陽が高く昇る◆(高く昇った太陽の)日差しに当たって水分が蒸発する、同簡「干」,十日早２𠦝ノ丿一𠂉乙乞乾,乙,10乾-乙,15,1,10,11,qian,qian2,q,ian2,2,-n,0,none,4,"[{""word"": ""乾く"", ""kana"": ""かわく""}, {""word"": ""乾かす"", ""kana"": ""かわかす""}, {""word"": ""乾燥"", ""kana"": ""かんそう""}, {""word"": ""乾杯"", ""kana"": ""かんぱい""}]",見,牙,全清,寒,山,,開,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
了,リョウ,リョウ,,リョウ,,かんりょう|しゅうりょう,◆～し終わる、～し終える、完結する◆はっきりと分かる、はっきりしている、明らかなさま、同「瞭」◆全く、すっかり,フ乛亅了,亅,,16,1,1,2,le,le,l,e,0,none,1,-k,2,"[{""word"": ""完了"", ""kana"": ""かんりょう""}, {""word"": ""終了"", ""kana"": ""しゅうりょう""}]",來,舌,次濁,蕭,效,,,上,0,,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""蕭"", ""rhyme_category"": ""效"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
予,ヨ,ヨ,あらかじ・め|かね・て,ヨ,,てんきよほう|よさん|よしゅう|よそう|よそうがい|よそく|よてい|よびこう|よやく,◆我(われ)、自分を指す語、同「余」「吾」「我」◆与える、授ける、「賜予(シヨ)」◆前もって、同「豫」「預」◆余裕があるさま、ゆとりがあるさま、「猶予(ユウヨ)」,マ龴フ乛亅𠄐予,亅,,16,1,3,4,yu,yu3,y,u3,3,none,0,none,9,"[{""word"": ""天気予報"", ""kana"": ""てんきよほう""}, {""word"": ""予習"", ""kana"": ""よしゅう""}, {""word"": ""予定"", ""kana"": ""よてい""}, {""word"": ""予約"", ""kana"": ""よやく""}, {""word"": ""予算"", ""kana"": ""よさん""}, {""word"": ""予想"", ""kana"": ""よそう""}, {""word"": ""予想外"", ""kana"": ""よそうがい""}, {""word"": ""予測"", ""kana"": ""よそく""}, {""word"": ""予備校"", ""kana"": ""よびこう""}]",以,喉,次濁,魚,遇,,,平,0,,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
争,ソウ,ソウ|ショウ,あらそ・う|いか・で|いか・でか,ソウ,あらそ・う,あらそう|きょうそう|せんそう,◆互いに自分の方へ取り合う、奪い合う、戦う◆言い合い優劣・正否を競う、議論する、同「訟」「諍」◆諌(いさ)める、非や過ちを正すよう意見する、同「諫」「諍」◆いか・で、いか・でか、どうして～,ク𠂊ヨ亅争,亅,,16,1,5,6,zheng,zheng1,zh,eng1,1,-ng,0,none,3,"[{""word"": ""競争"", ""kana"": ""きょうそう""}, {""word"": ""戦争"", ""kana"": ""せんそう""}, {""word"": ""争う"", ""kana"": ""あらそう""}]",莊,齒,全清,耕,梗,,開,平,0,,"[{""initial"": ""莊"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""耕"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""莊"", ""rhyme"": ""耕"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""莊"", ""rhyme"": ""耕"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
事,シ,シ|ジ|ズ,こと,シ|ジ,こと,かじ|かんじ|きじ|ぎょうじ|こうじ|こと|しごと|しょくじ|じけん|じこ|じこう|じじつ|じじょう|じむ|じむしょ|じんじ|だいじ|できごと|なにごと|ぶじ|へんじ|ものごと|ようじ|りょうじかん,◆こと、動作・現象・状態など形のないものを指す語、形のあるものは「物」、「事情(ジジョウ、ことの様子)」「無事(ブジ、何事もないさま)」◆職(ショク)、仕事や役割、業務や役目、「【說文解字:史部:事】職也」◆仕える、仕えて仕事や役目を果たす,一口ヨ亅事,亅,,16,1,7,8,shi,shi4,sh,i4,4,none,1,-k,25,"[{""word"": ""仕事"", ""kana"": ""しごと""}, {""word"": ""火事"", ""kana"": ""かじ""}, {""word"": ""家事"", ""kana"": ""かじ""}, {""word"": ""工事"", ""kana"": ""こうじ""}, {""word"": ""事"", ""kana"": ""こと""}, {""word"": ""事故"", ""kana"": ""じこ""}, {""word"": ""事項"", ""kana"": ""じこう""}, {""word"": ""事務所"", ""kana"": ""じむしょ""}, {""word"": ""食事"", ""kana"": ""しょくじ""}, {""word"": ""人事"", ""kana"": ""じんじ""}]",莊,齒,全清,之,止,,,去,0,,"[{""initial"": ""莊"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""崇"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""通用"", ""呉/漢異""]","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
二,ジ,ジ|ニ,ふた|ふた・つ,ニ,ふた|ふた・つ,にどと|はたち|はつか|ふたつ|ふたり|ふつか,◆数の名、(数の)一の次の数 ◆(二つに)分ける、分けて別々にする、対(ツイ、二つで一組になるもの)になる◆に、部首名¶別「𠄞」,二,二,,21,2,0,2,er,er4,,er4,4,none,0,none,6,"[{""word"": ""二十歳"", ""kana"": ""はたち""}, {""word"": ""二十日"", ""kana"": ""はつか""}, {""word"": ""二つ"", ""kana"": ""ふたつ""}, {""word"": ""二人"", ""kana"": ""ふたり""}, {""word"": ""二日"", ""kana"": ""ふつか""}, {""word"": ""二度と"", ""kana"": ""にどと""}]",日,齒,次濁,脂,止,,開,去,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""脂"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""脂"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""日"", ""rhyme"": ""脂"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
互,コ,コ|ゴ,たが・い,,たが・い,おたがいに|たがいに,◆二つのものが逆の方向から(別の方向から)同じところで合わさる、行き来し合う、代わる代わる(かわるがわる)にする、～し合う,二レＬフ一彑互,二,,21,2,2,4,hu,hu4,h,u4,4,none,1,-k,2,"[{""word"": ""お互いに"", ""kana"": ""おたがいに""}, {""word"": ""互いに"", ""kana"": ""たがいに""}]",匣,喉,全濁,模,遇,,,去,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""模"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""匣"", ""rhyme"": ""模"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
五,ゴ,ゴ,いつ|いつ・つ,ゴ,いつ|いつ・つ,いつか|いつつ|うるさい|しちごさん,◆数の名、五番目の数、真ん中の数 ◆五人を一組とした軍隊の編成単位、同「伍」◆工尺譜(コウセキフ、コウシャクフ、楽譜の表記法の一つ)で「ラ」の音を表す ,ユ𫝀五,二,,21,2,2,4,wu,wu3,w,u3,3,none,0,none,4,"[{""word"": ""五日"", ""kana"": ""いつか""}, {""word"": ""五つ"", ""kana"": ""いつつ""}, {""word"": ""煩い/五月蝿い"", ""kana"": ""うるさい""}, {""word"": ""七五三"", ""kana"": ""しちごさん""}]",疑,牙,次濁,模,遇,,,上,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
井,セイ,セイ|ジョウ,い,ジョウ,,てんじょう,◆地面を掘り湧き出る水を汲(く)む所◆人が集まり住むところ、「市井(シセイ)」、水がある所に人が集まることから◆「井」状に区切られているもの、「天井(テンジョウ)」◆「井田制(セイデンセイ)」、一里四方の土地を縦横それぞれ三分して九区画に分けた耕作地、周代(前11世紀～前256年)の税法で、八戸に一区画(私田)ずつ与え、中央の一区画(公田)を八戸で共同耕作し、そこからの収穫を税とした、一井＝九夫＝九百畝、「【孟子注疏:卷五上:滕文公章句上】方里而井井九百畝其中爲公田八家皆私百畝同養公田…(《注》…公田八十畝其餘二十畝以爲盧井宅園圃家二畝半也…)」 ◆二十八宿南方朱雀スザクの第一宿 ,二ノ丿Ｉ｜丨井,二,02丌-一,21,2,2,4,jing,jing3,j,ing3,3,-ng,0,none,1,"[{""word"": ""天井"", ""kana"": ""てんじょう""}]",,,,,,,,,0,,,0,,,,,0
