kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
親,シン,シン,おや|した・しい|した・しむ|ちか・しい,シン,おや,おや|おやこどん|りょうしん,◆身近にいる、近しい◆関係が近い、関係が深い◆父母◆血縁・婚姻関係にある人◆深く付き合う、気兼ねなく接することができる、気の置けない◆自ら、自分で,立十干辛ホ木亲目見親,見,亲,72,7,9,16,qin,qin1,q,in1,1,-n,0,none,3,"[{""word"": ""親"", ""kana"": ""おや""}, {""word"": ""親子丼"", ""kana"": ""おやこどん""}, {""word"": ""両親"", ""kana"": ""りょうしん""}]",清,齒,次清,眞,臻,,開,平,0,,"[{""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
角,カク,カク,つの|すみ|かど,,かど,かど,◆つの、動物などの頭部から突き出た骨質状また角質状のもの、またそのように先が尖ったもの、またそのように先が尖った状態◆(角を突き合わせて)力を競い合う◆すみ、かど、面や線が接する所またその部分の形、隅(すみ)◆古代五音(ゴイン)の一つ ◆中国の劇の役柄、「主角(シュカク、主役)」「旦角(タンカク、女役)」◆二十八宿東方青龍セイリュウの一つ ◆つの、つのへん、かく、部首名,ク𠂊用角,角,,73,7,0,7,jiao,jiao3,j,iao3,3,none,0,none,1,"[{""word"": ""角"", ""kana"": ""かど""}]",來,舌,次濁,東,通,一,,入,1,ク,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": ""一"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""江"", ""rhyme_category"": ""江"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
言,ゲン,ゲン|ゴン,い・う|こと,,い・う|こと,いう|ことば,◆相手に伝えたいことを声に出してはっきりと述べる、またその内容、またそのための語(ゴ、互いに意思の疎通を図るための言葉)◆字(ジ)、文字◆我(われ)、自分を指す語◆ことば、いう、げん、部首名,言,言,,74,7,0,7,yan,yan2,y,an2,2,-n,0,none,2,"[{""word"": ""言う"", ""kana"": ""いう""}, {""word"": ""言葉"", ""kana"": ""ことば""}]",疑,牙,次濁,元,臻,,開,平,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""元"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
計,ケイ,ケイ|ケ,はか・る,ケイ|ケ,,とけい,◆数える、測る◆(その年の)出納を合わせる◆見積もる、見当をつける,言十計,言,十,74,7,2,9,ji,ji4,j,i4,4,none,1,-k,1,"[{""word"": ""時計"", ""kana"": ""とけい""}]",見,牙,全清,齊,蟹,,開,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""齊"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
記,キ,キ|コ,しる・す,キ,,きねんひん,◆(忘れないように)覚えておく、「記憶(キオク)」◆(忘れないように)書き留(と)める、書き付ける、また書き留めたもの、「記録(キロク)」「記事(キジ、書き記された事柄)」◆印(しるし)、目印◆印章(インショウ)、はんこ,言コ匚Ｌ乚己記,言,己,74,7,3,10,ji,ji4,j,i4,4,none,1,-k,1,"[{""word"": ""記念品"", ""kana"": ""きねんひん""}]",見,牙,全清,之,止,,,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
試,シ,シ,こころ・みる|ため・す,シ,,しけん,◆先(ま)ずはしてみる、また使ってみる、「試用(シヨウ)」,言一、丶弋エ工式試,言,式,74,7,6,13,shi,shi4,sh,i4,4,none,1,-k,1,"[{""word"": ""試験"", ""kana"": ""しけん""}]",書,齒,全清,之,止,,,去,0,,"[{""initial"": ""書"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
詰,キツ,キツ|キチ,なじ・る|つ・める,,つ・める,つまらない,◆厳(きび)しく問い責(せ)める◆追及(ツイキュウ)する、「詰問(キツモン、厳しく問い返事を迫る)」◆曲がる、屈(かが)む◆次の日、「詰旦(キッタン、次の日の明け方)」「詰朝(キッチョウ、次の日の朝)」◆[日]つ・める、隙間がないようにする、空いているところにぎっしりと入れて満たす,言土士口𠮷吉詰,言,吉,74,7,6,13,jie,jie2,j,ie2,2,none,1,-t,1,"[{""word"": ""詰まらない"", ""kana"": ""つまらない""}]",,,,,,,,,0,,,0,,,,,0
話,カ,カ|エ|ワ,はなし|はな・す,カ|ワ,はなし|はな・す,かいわ|でんわ|はなし|はなす,◆言葉にして言う、言葉で告げる、語(かた)る、またその言葉、同「𦧵(舙)」◆語られた(語られている)こと、物語(ものがたり),言ノ丿十千口古舌話,言,舌,74,7,6,13,hua,hua4,h,ua4,4,none,0,none,4,"[{""word"": ""会話"", ""kana"": ""かいわ""}, {""word"": ""電話"", ""kana"": ""でんわ""}, {""word"": ""話"", ""kana"": ""はなし""}, {""word"": ""話す"", ""kana"": ""はなす""}]",匣,喉,全濁,夬,蟹,,合,去,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""夬"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""夬"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""夬"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}",1
誌,シ,シ,,シ,,ざっし,◆記(しる)す、書き留(と)める、またその記録、同簡「志」,言土士心志誌,言,志,74,7,7,14,zhi,zhi4,zh,i4,4,none,1,-k,1,"[{""word"": ""雑誌"", ""kana"": ""ざっし""}]",章,齒,全清,之,止,,,去,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
誕,タン,タン|ダン,,タン,,たんじょうび,◆生まれる◆大きいさま、広々としているさま◆話が大袈裟で馬鹿げているさま、またいい加減なさま,言ノ丿上止正𠂛フヌ又廴延誕,言,延,74,7,8,15,dan,dan4,d,an4,4,-n,0,none,1,"[{""word"": ""誕生日"", ""kana"": ""たんじょうび""}]",定,舌,全濁,寒,山,,開,上,0,,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""寒"", ""tone"": ""上"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""定"", ""rhyme"": ""寒"", ""tone"": ""上"", ""grade"": null, ""openness"": ""開""}",1
語,ギョ,ギョ|ゴ,かた・る,ゴ,,えいご|がいこくご|にほんご,◆他に向かって述べる、また告げる、考えや思い・言い伝えなどを話す◆意味を持つ言葉、話(はなし),言ユ𫝀五口吾語,言,吾,74,7,7,14,yu,yu3,y,u3,3,none,0,none,3,"[{""word"": ""英語"", ""kana"": ""えいご""}, {""word"": ""外国語"", ""kana"": ""がいこくご""}, {""word"": ""日本語"", ""kana"": ""にほんご""}]",疑,牙,次濁,魚,遇,,,上,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""魚"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
読,トク,トク|ドク|トウ|ズ,よ・む,,よ・む,よむ,◆文章を内容が理解しやすいように区切りながら抑揚(ヨクヨウ)をつけながら声に出す◆文の中に置く読みの区切り、「、」で表す、コンマcomma、「読点、逗点(トウテン)」、文の区切りは「句点(クテン)」といい「。」で表す◆[日]意味を理解する、推測する、察する,言土士ワ冖ノ丿Ｌ乚儿㓁売読,言,売,74,7,7,14,du,du2,d,u2,2,none,1,-k,1,"[{""word"": ""読む"", ""kana"": ""よむ""}]",定,舌,全濁,東,通,一,,入,1,ク,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": ""一"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""東"", ""tone"": ""入"", ""grade"": ""一"", ""openness"": null}","{""initial"": ""定"", ""rhyme"": ""東"", ""tone"": ""入"", ""grade"": ""一"", ""openness"": null}",1
誰,スイ,スイ|ズイ,だれ|たれ,,だれ,だれ|だれか,◆人の名や身元を尋ねる疑問代名詞、who◆不特定の人を表す語,言ノ２隹誰,言,隹,74,7,8,15,shui,shui2,sh,ui2,2,none,0,none,2,"[{""word"": ""誰"", ""kana"": ""だれ""}, {""word"": ""誰か"", ""kana"": ""だれか""}]",常,齒,全濁,脂,止,,合,平,0,,"[{""initial"": ""常"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""脂"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""常"", ""rhyme"": ""脂"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""常"", ""rhyme"": ""脂"", ""tone"": ""平"", ""grade"": null, ""openness"": ""合""}",1
警,ケイ,ケイ|キョウ,いまし・める,ケイ,,けいかん|けいび,◆戒(いまし)める、注意(チュウイ、意を注ぐ)し用心(ヨウジン、心を用いる)させる、また注意し用心する、「警戒(ケイカイ)」◆注意し用心するよう促(うなが)す、また呼び掛ける◆「機警(キケイ)」◇用心深いさま◇機敏(キビン)なさま、情況やその変化を素早く察知して対応する(知恵がある)さま,サ十２艹艹艹ノ丿𠃌勹口句苟一𠂉メヌ又攵敬言警,言,敬,74,7,12,19,jing,jing3,j,ing3,3,-ng,0,none,2,"[{""word"": ""警官"", ""kana"": ""けいかん""}, {""word"": ""警備"", ""kana"": ""けいび""}]",見,牙,全清,庚,梗,三,開,上,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""見"", ""rhyme"": ""庚"", ""tone"": ""上"", ""grade"": ""三"", ""openness"": ""開""}","{""initial"": ""見"", ""rhyme"": ""庚"", ""tone"": ""上"", ""grade"": ""三"", ""openness"": ""開""}",1
豚,トン,トン|ドン,ぶた,,ぶた,ぶたにく,◆イノシシ(猪、イノシシ科の哺乳類)を(小形化し)家畜化した動物、同「𧱴」「𧱯」,月一ノ３４彡く𧰨豕豚,豕,月,77,7,4,11,tun,tun2,t,un2,2,-n,0,none,1,"[{""word"": ""豚肉"", ""kana"": ""ぶたにく""}]",定,舌,全濁,魂,臻,,,平,0,,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""魂"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""魂"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""定"", ""rhyme"": ""魂"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
象,ショウ,ショウ|ゾウ,かたど・る|かたち,ゾウ,,ぞう,◆ゾウ(象)、ゾウ科の哺乳類、また同科の哺乳類の称◆もの(者や物)の姿形(すがたかたち)、同「像」◆もの(者や物)の姿形に似せる、また似る、また似せて作ったもの、同「像」,ク𠂊口日一ノ３４彡く𧰨豕象,豕,,77,7,5,12,xiang,xiang4,x,iang4,4,-ng,0,none,1,"[{""word"": ""象"", ""kana"": ""ぞう""}]",邪,齒,全濁,陽,宕,,開,上,0,,"[{""initial"": ""邪"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""邪"", ""rhyme"": ""陽"", ""tone"": ""上"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""邪"", ""rhyme"": ""陽"", ""tone"": ""上"", ""grade"": null, ""openness"": ""開""}",1
財,サイ,サイ|ザイ,,サイ,,さいふ,◆金銭・品物・土地・知識・人材などの有用なもの、同「材」◆金銭・品物・土地・知識・人材などの価値のあるもの、宝、富(とみ)◆形を整える、同「裁」◆僅(わず)か、たった(やっと、ほんの)～ばかり、同「才」「纔」,目ハ貝オ才財,貝,才,79,7,3,10,cai,cai2,c,ai2,2,none,0,none,1,"[{""word"": ""財布"", ""kana"": ""さいふ""}]",從,齒,全濁,咍,蟹,,,平,0,,"[{""initial"": ""從"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""咍"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""從"", ""rhyme"": ""咍"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""從"", ""rhyme"": ""咍"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
買,バイ,バイ|メ,か・う,,か・う,かいもの|かう,◆金銭(対価)を渡して欲しいものを得る、相手が欲しいと思っているものを渡して金銭(対価)を得るのは「売」◆自ら招き寄せる、自ら進んで(面倒なことや良くないことを)引き寄せる、「【戰國策:卷第二十六:韓一】蘇秦為楚合從說韓王…怨而買禍者也…」,四罒目ハ貝買,貝,罒,79,7,5,12,mai,mai3,m,ai3,3,none,0,none,2,"[{""word"": ""買い物"", ""kana"": ""かいもの""}, {""word"": ""買う"", ""kana"": ""かう""}]",明,脣,次濁,佳,蟹,,,上,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""佳"", ""rhyme_category"": ""蟹"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""佳"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""佳"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
貸,タイ,タイ,か・す,,か・す,かす,◆施(ほどこ)す、金品などを与える◆後で返してもらうことを条件に自分の所有物を人に預け用いさせる、同「貣」◆後で返すことを条件に人の所有物を別人が預かり用いる、借りる、同「借」◆猶予(ユウヨ)する、大目に見る、許す、同「貣」,イ亻一弋、丶代目ハ貝貸,貝,代,79,7,5,12,dai,dai4,d,ai4,4,none,0,none,1,"[{""word"": ""貸す"", ""kana"": ""かす""}]",透,舌,次清,咍,蟹,,,去,0,,"[{""initial"": ""透"", ""initial_category"": ""舌"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""咍"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
貼,チョウ,チョウ|テン,は・る,,は・る,はる,◆接近する、ぴったりとくっつく、くっつける◆ぺったりと(点状や線状ではなく面状に)張り付く、また付着する、また張り付ける,目ハ貝ト⺊口占貼,貝,占,79,7,5,12,tie,tie1,t,ie1,1,none,0,none,1,"[{""word"": ""貼る"", ""kana"": ""はる""}]",透,舌,次清,添,咸,,,入,1,フ,"[{""initial"": ""透"", ""initial_category"": ""舌"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""添"", ""rhyme_category"": ""咸"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""フ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
賀,カ,カ|ガ,,ガ,,ねんがじょう,◆品物を贈り祝福する、また祝福の言葉を述べる、「祝賀(シュクガ)」◆荷物を馬や牛の背に載せる,カ力口加目ハ貝賀,貝,加,79,7,5,12,he,he4,h,e4,4,none,1,-k,1,"[{""word"": ""年賀状"", ""kana"": ""ねんがじょう""}]",匣,喉,全濁,歌,果,一,開,去,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""歌"", ""tone"": ""去"", ""grade"": ""一"", ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""歌"", ""tone"": ""去"", ""grade"": ""一"", ""openness"": ""開""}",1
賃,ジン,ジン|ニン|チン,,チン,,やちん,◆金を払って人を雇う◆雇用者に支払う報酬、「賃金(チンギン)」◆金を払って借り貸しする,イ亻ノ丿十千土士壬任目ハ貝賃,貝,任,79,7,6,13,lin,lin4,l,in4,4,-n,0,none,1,"[{""word"": ""家賃"", ""kana"": ""やちん""}]",孃,舌,次濁,侵,深,,,去,0,,"[{""initial"": ""孃"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""侵"", ""rhyme_category"": ""深"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""孃"", ""rhyme"": ""侵"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""孃"", ""rhyme"": ""侵"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
資,シ,シ,,シ,,しりょう,◆何かを成そうとするために必要となるもの、何かをするために先立つもの、前以(まえもっ)て備えておくもの、「資財(シザイ)」「資格(シカク)」◆天性の(生まれつきの、生まれる前に既に備わっている)能力や性格、「天資(テンシ)」「資質(シシツ)」◆財貨を役立てる、財貨を提供して助ける◆意見や助言を求める、同「咨」「諮」◆「資斧(シフ)」◇旅をするために必要な金と斧(装備)◇旅費,ン冫ノ丿フ乛人欠次目ハ貝資,貝,次,79,7,6,13,zi,zi1,z,i1,1,none,1,-k,1,"[{""word"": ""資料"", ""kana"": ""しりょう""}]",精,齒,全清,脂,止,,開,平,0,,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""脂"", ""rhyme_category"": ""止"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
賑,シン,シン,にぎ・わう|にぎ・やか,,にぎ・わう|にぎ・やか,にぎやか,◆豊かなさま、富(と)むさま◆人や物や富(とみ)が多いさま、「殷賑(インシン)」◆富を分け与えて救い助ける、また奮(ふる)い立たせる、「賑給(シンキュウ)」「賑濟(シンサイ)」,目ハ貝厂二レノ辰賑,貝,辰,79,7,7,14,zhen,zhen4,zh,en4,4,-n,0,none,1,"[{""word"": ""賑やか"", ""kana"": ""にぎやか""}]",章,齒,全清,眞,臻,,開,上,0,,"[{""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
質,シツ,シツ|シチ|チ,たち|ただ・す,シツ,,しつもん,◆本来の、元々(もともと)の、「本質(ホンシツ)」◆本来のままであるさま、素(す)のままであるさま、「質素(シッソ)」◆そのものが持つ本来の価値や中身、また性格や傾向、「資質(シシツ)」「性質(セイシツ)」◆(本質が何であるかを)問う、同「儨」◆金銭を借りる際に返済が済むまでの間相手(貸手)に差し出す同等の価値を持つもの、抵当(テイトウ)、担保(タンポ)、またそれを差し出す,ノ丿２𠂆一𠂋Ｔ斤斦目ハ貝質,貝,斦,79,7,8,15,zhi,zhi4,zh,i4,4,none,1,-k,1,"[{""word"": ""質問"", ""kana"": ""しつもん""}]",知,舌,全清,脂,止,,開,去,0,,"[{""initial"": ""知"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""脂"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""章"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
贈,ソウ,ソウ|ゾウ,おく・る,,おく・る,おくる,◆相手が貰って嬉しいと思うもの(相手が喜ぶもの)を送る◆死後に爵位や称号を与える,目ハ貝ソ丷田日曰曽贈,貝,曽,79,7,11,18,zeng,zeng4,z,eng4,4,-ng,0,none,1,"[{""word"": ""送る/贈る"", ""kana"": ""おくる""}]",從,齒,全濁,登,曾,,開,去,0,,"[{""initial"": ""從"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""登"", ""rhyme_category"": ""曾"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""從"", ""rhyme"": ""登"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""從"", ""rhyme"": ""登"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
